event_id,time_to_tca,mission_id,t_span,c_span,self_t_j2k_sma,self_t_j2k_ecc,self_t_j2k_inc,self_t_j2k_Omega,self_t_j2k_omega,self_t_j2k_theta,self_c_j2k_sma,self_c_j2k_ecc,self_c_j2k_inc,self_c_j2k_Omega,self_c_j2k_omega,self_c_j2k_theta,self_mahalanobis_distance_B,self_relative_speed_B,self_det_C_B,self_geocentric_latitude,self_t_sigma_rsquared,self_t_sigma_tsquared,self_t_sigma_nsquared,self_t_sigma_rt,self_t_sigma_rn,self_t_sigma_tn,self_c_sigma_rsquared,self_c_sigma_tsquared,self_c_sigma_nsquared,self_c_sigma_rt,self_c_sigma_rn,self_c_sigma_tn
7700,5.07880202546296,18,27.71,2,7189576.82505917,0.00243460321207463,98.6385889704652,0,105.225225225225,188.442844284428,7119028.20372351,0.0126054609824402,74.029940750774,161.302687615576,81.2420318214781,169.116699410892,21.1119342746387,1005.14577052286,16759051881.5082,-64.890186316259,23.908062918517,13719.9970444315,6.20724392099736,-153.785538505612,6.57948260625737,-45.6270231508931,49062.5666722787,12762055.3074342,9175.70089958129,-234401.039825742,-20063.7236216739,96260.7816164646
4876,3.82529267361111,1,21,2,7064113.22422094,0.000776737989994346,98.1703911498656,0,185.945945945946,243.528352835284,7046166.95190817,0.00435649192535984,74.0426332358346,294.328720496608,206.668373989739,227.888894244781,33.5784365340949,4906.60397831331,370985025033.42,67.9733009927846,1.615126,4871.155,2.522645,-13.10866,-0.1380599,-7.300458,11360.22,56996880,3402.738,-317433.2,2456.865,6948.944
5044,3.56119362268519,2,12,2,7156375.4178074,0.00060752223534186,98.5784806244401,0,332.972972972973,130.873087308731,7171925.74308457,0.0112705865125559,74.3230851386623,136.639213571476,167.278930474879,278.442079315785,25.6662229104138,1179.86350905518,9820728528.11936,73.7561258978972,22.07757,2268.139,3.793206,93.42463,3.786692,28.07761,9013.583,38891890,982.4833,-527058.2,-677.5803,-1929.224
4415,1.37735040509259,3,4.12,2,7168991.24946126,0.00277205435656822,98.7079382439931,0,93.3333333333333,180.01800180018,7201086.85564709,0.00208594490019513,81.1783542911999,177.836152758286,302.058350154237,324.920078994085,2.19503655178459,676.679458828181,148491942.491941,-80.6740681065333,9.8080423653004,258.069027554435,1.73661109766493,16.0573804186333,1.58488636798425,3.42284976713152,1882.9479545922,586134.776932031,128457.951475763,5016.14705235469,10053.0975385176,125663.853208378
110,5.29183291666667,2,12,2,7172827.8597606,0.00141594080766563,98.4729777647517,0,106.306306306306,64.5544554455445,7193835.6712283,0.0035446417059577,70.7159210920183,4.54382820008833,175.511215141877,354.926630078177,5.8481441135514,2213.16676732685,2163951339.24317,9.03864716320709,21.07842,24281.65,9.374722,35.75405,0.5227273,29.53124,2038.834,1101283,4679.144,-2137.177,-782.9134,5113.459
12391,6.01070967592593,15,5.1,2,7097089.01728291,0.00172318231754802,91.9233286415577,0,101.261261261261,44.7164716471647,7074550.80590493,0.0059136411071955,73.9142411232918,12.5076441000767,34.7793525723853,109.65819437356,8.7291606967506,3289.50658002078,4750455761.76424,34.0004794956067,15.99445,30281.19,8.83858,-46.40253,0.0828445,18.51211,507.1825,28238420,840.1071,99129.98,26.39144,-9660.932
11362,3.48707581018519,2,12,2,7172002.75467556,0.00146022218994493,98.6332748431138,0,81.8018018018018,293.609360936094,7137181.76044992,0.00440212392660893,98.5780606533767,175.238785122601,357.881961418153,166.709236919396,60.3387119005915,4549.67321683657,135058661348.654,15.2322846245703,11.75405,8635.065,9.739994,-45.26598,-1.03073,8.787275,5292.286,2008356000,6081.053,-2234600,1377.542,476334.7
2172,5.17819657407407,2,12,2,7158925.85417576,0.00225789347384987,98.6586767056292,0,116.036036036036,180.918091809181,7636858.1331381,0.0648173797200327,62.2011364692161,117.126484841017,287.488490574471,337.506087582815,0.524264865478167,121.762596884265,250648520712.017,-61.7887348743445,55.33086,28291.54,6.887245,3.757247,10.8552,8.882882,31446.91,54424480,19962.86,802141,-474.5194,-172601.2
11234,3.43092015046296,1,21,2,7062238.37857866,0.00282491067218939,98.0949432636957,0,33.5135135135135,244.968496849685,7115337.86852181,0.00723044500155406,98.628457091167,356.263868099968,307.58426228168,330.353935727433,2.23549323200112,105.270176213399,14537889061.2542,-78.2956172710574,4.103042,11848.94,3.07308,-37.05178,1.787111,-8.315153,2054.063,7303032,488.362,-20731.58,140.3794,-26.6165
9169,2.59606049768519,1,21,2,7073220.26613332,0.00140375198837267,98.2699503006276,0,67.3873873873874,74.959495949595,7105302.0906363,0.00555233116291996,98.8462213801476,193.139839059242,9.26916121263786,28.4510878285361,16.6172538748445,2343.93943821081,1513193370641.06,37.194819229568,5.13431558890797,417.177360532582,10.0860703499242,-1.77982680434765,-0.552600638293972,-0.760398354738564,38521.8016543992,1311156382.58585,101709.002113843,2731593.53794126,-53609.6704656922,-1148594.51779212
12723,6.20847903935185,2,12,2,7167998.4725126,0.00144407265267911,98.6038781279916,0,76.0360360360361,71.3231323132313,7231934.5543521,0.0100344788581802,98.8065073266129,191.079161254944,54.6631278588525,337.99756389765,1.52412315560387,131.983067095745,24827066453.2531,32.2287678025924,7.93389412490428,26814.8312503969,8.09116325717414,-33.8818904574469,0.540451892005502,-4.36005627623643,9518.05647839456,123013849.882712,3555.21034147354,-627211.437097836,3529.84786540792,-11244.1185488308
9969,4.03149783564815,1,21,2,7067271.95196894,0.00107344547820464,98.1525472330915,0,26.6666666666667,96.4896489648965,7066745.59809258,0.000480609481180049,81.1287819465355,25.5897509949043,237.468839417741,245.565138717854,25.0646589532423,5079.017587093,7020777539.31597,55.9675781268872,227.297152774107,9783.71816273181,22.8871600615302,-82.4422627709295,35.7386043628009,-15.1912495494793,465.852436546645,15333811.0619841,502.048961178699,-55711.3808204744,179.307959628627,-4508.79460678076
3801,3.37871686342593,2,12,2,7156977.62694445,0.00254094504623117,98.6168297859693,0,73.1531531531532,178.865886588659,7237938.17270149,0.0149400279462791,73.7681389477173,281.673166856533,313.599722787826,304.725984171538,24.1885508064033,3182.9017625431,57174488630.474,-70.122692212712,30.8010233542173,4160.96344733578,1.93318849218219,-28.9503913619521,2.76750838001017,-6.30780012509677,10472.1114811573,25070559.4051458,5189.81085258699,-403265.651581483,-3886.43370483828,115551.848929134
1931,0.512231898148148,2,12,2,7161983.13416054,0.0017919809309693,98.614552314352,0,60.9009009009009,171.341134113411,13227305.4999999,0.480595676220747,51.4235551766455,257.635351475245,241.273343828354,29.6117000615312,1.29609755006702,196.021376385332,128443439712.872,-51.4151262378363,9.592166,472.1271,10.60713,-45.22469,-1.408367,1.256969,130696.1,7243721,1056.453,726017.6,301.9937,-38752.7
3105,4.76103934027778,2,12,2,7159390.26520917,0.00217968770465489,98.5942860313405,0,63.0630630630631,178.541854185419,7225329.66692677,0.00712794908339916,70.9607276814267,307.018022210947,259.113036687313,347.88978342483,20.8191782577155,5281.00647414865,90225217239.0449,-60.4367548324081,63.11572,20094.26,4.15102,-213.5315,3.900871,3.720363,3477.736,39117310,1815.51,-136818.4,-1578.61,9587.434
9169,3.92256486111111,1,21,2,7073219.91853829,0.00140375720532028,98.2699571852811,0,67.3873873873874,74.959495949595,7105303.4268189,0.0055526037557677,98.8463710593553,193.139633979484,9.26542703404084,28.4548141265851,16.2772779178182,2312.32918720497,1538896477183.69,37.1948184701567,15.9837464987362,2425.63138057617,18.3456207121494,-24.0469089968376,2.69284637539882,-16.3049611179855,38523.9821211951,1315326477.40558,101706.300260748,2735717.87369686,-53610.7309540728,-1149541.25402897
9169,3.60231038194444,1,21,2,7073220.14757485,0.00140373349759352,98.269956938907,0,67.3873873873874,74.959495949595,7105303.48908442,0.00555217880320728,98.8462115067748,193.139843432612,9.27415103787687,28.4460696727106,16.5462290085591,2345.2410771603,1537653682319.96,37.194818497333,13.1623260448443,1702.24257534089,14.5339301963686,-24.0763624019918,1.5048052665061,-6.07100716335819,38516.3029594759,1312343142.74159,101709.113519622,2731143.39768073,-53609.4154539736,-1148890.81641617
3105,3.99763628472222,2,12,2,7159390.4051555,0.00217773080769641,98.5943255280694,0,64.1441441441441,177.281728172817,7225327.70982534,0.00711852095657355,70.8205464647451,307.081463673046,258.569066122493,348.322834574455,26.5984999551165,5556.97513490928,91389455427.069,-60.2660645094098,36.20723,13395.44,3.031442,83.97622,1.501722,-2.807971,3488.978,40002080,1815.34,-140207.6,-1578.233,9465.411
9268,5.99094950231482,5,1,2,6999134.46285952,0.00182762088155488,97.8608473217236,0,142.342342342342,153.231323132313,6968034.29828397,0.00772868325684701,97.8169060551154,211.816143348396,26.8229801992864,217.590725004529,2.34312480729314,530.216135175081,23795201.0543176,-63.3233952084983,78.31891,169249.4,7.611421,46.29628,10.40888,14.7233,221.321,888258.5,17.39854,-6916.414,12.69892,117.3124
9169,2.92382657407407,1,21,2,7073220.07007197,0.00140357533390262,98.2699466394831,0,67.3873873873874,74.959495949595,7105300.5430293,0.00555221153276841,98.8463297457533,193.139700184425,9.2697134600657,28.4505187972497,16.4715076202968,2322.94755859877,1541046124455.51,37.1948196334101,5.40334729204441,627.254105240335,11.5984280209852,-0.897933931019404,-0.143855336970076,-0.304349767914822,38509.0208280787,1313379850.65745,101707.277998455,2729864.58296265,-53609.3289959789,-1149160.77906081
7045,5.35722665509259,3,4.12,2,7169167.37932539,0.00274073885843525,98.6035682052543,0,96.5765765765766,167.452745274527,7151016.28786782,0.00814285964219983,99.5120546782869,10.1264910387886,35.8622285641212,229.752659882471,4.82492193797554,1595.61855090745,5982065353.43959,-79.5404662551096,48.2723691740897,13068.8832795686,2.04222770732603,-20.6580954161198,6.04240976425599,3.29357730141294,1609.11601141469,5980168.78775172,443.880303370592,-61210.2484044895,349.165262502465,-1261.49278522367
9169,3.26698633101852,1,21,2,7073220.15813959,0.00140368214846732,98.2699529092383,0,67.3873873873874,74.959495949595,7105300.85823471,0.00555195832799308,98.8462255461198,193.139829773256,9.27463151517352,28.4455825070534,16.5714253820408,2343.35229319025,1545060703909.38,37.1948189418254,12.5456116554982,1216.67359772167,13.6065796923059,-17.3083403620747,1.62991656704055,-9.08627867486284,38515.023305288,1312228625.28765,101708.831038633,2730666.55439923,-53609.3182635995,-1148879.42790478
11362,6.81076989583333,2,12,2,7172000.54048214,0.00146207677612422,98.6332456654999,0,81.8018018018018,293.573357335734,7137202.56240474,0.00440113664457028,98.5819027705649,175.252696181185,357.943108534865,166.683877322919,31.3164027738927,4138.80031047646,131060477162.93,15.1967205305585,17.28249,132647.7,11.22708,-436.8758,-3.165418,-30.52898,5207.472,1979616000,6080.661,-2181302,1388.427,471437.7
10902,6.76646395833333,2,12,2,7155915.69341724,0.000603934253737568,98.5026441381516,0,219.81981981982,219.369936993699,7055242.22699203,0.0149235095182081,99.5887050701463,98.4135173638219,288.88082436399,170.980456127025,6.72838255063823,1665.517907439,2096866939.44369,76.2779313955814,86.93912,37163.38,2.069349,-101.7727,8.284749,-18.76715,969.6066,4457908,135.662,-3619.175,146.7002,110.4755
1414,2.69764060185185,4,5.42,2,7207939.40987186,0.0014750635022352,98.7108505448203,0,92.6126126126126,292.493249324932,7875021.25932933,0.0853940129937552,62.4241774943026,341.980956642446,24.4811564360895,3.75352065355079,3.78760825333668,464.719582113773,6011304593.30865,24.7965837249045,36.1973125621475,2664.82057086351,22.28018465768,107.943882150273,2.23133310327132,28.0529068453453,12894.4144429451,584585.050536085,59035.3724772974,15226.010443572,-25399.4187141219,-25409.7557079718
1148,6.6240416087963,14,0.63,2.5,6965143.55568463,0.00226422422377176,97.6671698544364,0,75.6756756756757,99.1179117911791,6966936.55749679,0.00251644332211395,97.8605197509245,181.412554931314,97.5414071984292,267.667412775451,2.76091108422795,210.685476480938,1338303.60992899,5.15973940624164,171.515951913471,285766.753350084,69.0806587227341,29.8933783438365,38.7405256038037,94.2830752526366,12.1169219527721,112716.477433886,13.0438097563406,-467.59796759177,1.08214669630323,-63.7267021981273
12794,3.55506519675926,16,0.8,2,7181667.59990767,9.87236566004835e-05,98.4558271528542,0,242.162162162162,211.593159315932,7240552.92745889,0.0133596469150502,98.2526343813275,308.915340987671,32.2423843677043,53.5725187386021,3.37452495788773,370.656957306888,234857147.596419,80.7533309667668,63.5545678169697,3087.41138396067,10.2700067469173,12.3556716490677,15.2554691291688,17.8681678255471,294.438029467238,939361.325770896,408.419388076752,7169.27885894981,108.447255145256,-3172.67599377154
12723,3.77389664351852,2,12,2,7167999.79308311,0.00144403119957968,98.6038782840878,0,76.0360360360361,71.3231323132313,7231941.75740354,0.010037486846485,98.8053383850445,191.08098732753,54.6971698096746,337.96342509601,5.50130461259273,347.91598123685,24457579134.0025,32.2287677877027,6.26747711027003,5373.30274459214,5.49807921898507,-35.0315215770854,0.748165248283706,-7.56264772044632,9372.1044860604,117846351.899577,3554.7830416832,-599866.022722023,3525.13738628536,-10463.4118765261
8003,5.082165625,1,21,2,7062042.60055869,0.000522028876022712,98.280632376559,0,241.081081081081,202.736273627363,7058384.38253174,0.00174628216163658,98.8046140080341,67.9327876747099,220.149099571216,235.247058919781,36.0708664631045,15392.6058878931,363158926296.762,79.6787956787601,118.1881,62748.28,2.707657,-360.7961,2.496798,-27.08323,4585.542,206457700,3248.035,-670103.4,1281.313,2881.616
1414,3.04691144675926,4,5.42,2,7207939.40582996,0.00147506302795842,98.7108505441596,0,92.6126126126126,292.529252925292,7875019.28839962,0.0853953273196959,62.435213264126,341.957864952748,24.5102219051483,3.76257348450872,3.80533088798242,470.316117095725,6006999576.4283,24.8320826181063,36.1973959355277,2688.19636885601,22.2802113351683,107.586842793708,2.23105994498374,27.9748885503013,12893.4755733566,582959.836643071,59035.4348397908,15175.3074013799,-25398.9235095933,-25370.4833992097
8342,5.27939994212963,6,9.1,2,6820255.01987942,0.00141635993914283,87.2926697869052,0,68.4684684684685,290.36903690369,6823569.33305292,0.00110457415480645,51.7187012265483,179.045983236223,154.482746577528,26.990851970617,2.21674838925398,1744.22153122819,1553017544.06306,-1.1611969202456,64.7521110250311,6672974.69406421,10.0851289978587,-19282.2252593026,-2.25031056056523,737.987938121432,212.77618480891,124564579.036447,188.938832032097,-124534.684079924,154.864336330468,-116946.773884988
12978,3.65301777777778,3,4.12,2,7172317.59343148,0.00228515340095288,98.6785219132923,0,116.396396396396,179.261926192619,7137265.54356794,0.00769108277096149,81.8308523165085,33.8124222112058,136.054407702606,159.754145300417,5.06471124541652,745.527202723013,11977034.8632671,-63.0082338854861,64.3606208592931,6181.63586563175,5.70523210145752,-178.170909045687,6.8981741411922,-20.8664210397422,72.63604560424,92115.8921016044,70.663698580153,-79.6794732285794,2.62257376314796,113.23951473438
6840,1.7028815162037,1,21,2,7063227.42011463,0.00267296950043314,98.171169071825,0,105.585585585586,180.23402340234,7038783.60376998,0.00921817449616255,99.1123398346485,236.773211519745,27.1591909778962,227.53560055204,18.7538308354067,2863.51857161779,665072670741.39,-72.242736088148,40.1502,4079.065,5.039534,252.9575,2.687579,12.45285,108623.6,31535060,17083.01,-835026.8,17317.37,-66785.13
4844,1.30273351851852,1,21,2,7062001.59446648,0.000536167624397451,98.1112144841453,0,302.342342342342,153.339333933393,7054969.09677038,0.00518676425215478,99.862544525668,320.558868145098,195.519055913454,253.74238990842,1.41480796059412,1184.72705295355,438541901816.778,80.1077221171384,21.19892,730.6465,2.99728,23.5492,-0.1571158,0.6479202,174288.8,2966443,377996.9,-138373.5,-34703.63,-90788.34
4844,1.28407611111111,1,21,2,7062001.59524466,0.000536167578411953,98.111214482993,0,302.342342342342,153.339333933393,7054969.09757963,0.00518674060236131,99.862541492862,320.558868169036,195.519130159956,253.742317076626,1.41510284130304,1184.68842317295,438421610654.003,80.1077221180801,21.19892,730.6465,2.99728,23.5492,-0.1571157,0.6479198,174288.9,2966443,377997.1,-138373.5,-34703.65,-90788.35
10510,2.48984856481481,2,12,2,7169773.7751928,0.00148385257542022,98.5111899821313,0,87.2072072072072,66.6786678667867,7178196.0625001,0.00674434321618803,73.9392284232503,176.146882235859,101.931230221061,285.004897684571,2.46543825814517,210.655785583971,655684093.975678,25.8052151432785,11.6054432450404,1583.55330054097,11.5661897441768,-11.0992060262104,0.324174756414966,1.47266891440185,8496.94321967603,579471.047428969,121209.044835965,5448.69015141123,-20141.3366455431,-13520.2366261419
581,3.80589851851852,1,21,2,7079721.06790991,0.0010718809178534,98.0677817157654,0,69.9099099099099,282.088208820882,7080662.75103366,0.00488806619680982,73.7400837351745,3.45355866725404,265.505246458111,86.2529332731538,3.07777146190227,1511.15201088441,54893165932.1556,-7.92217332288309,125.020517055955,7849.23540399999,9.56631799612112,186.710982988919,-5.39602711493645,-14.311364673333,3410.40733410265,16084221.5902589,9988.40452659265,26239.2427434242,2906.71042385993,-11830.2956963274
1414,1.99904105324074,4,5.42,2,7207939.33931815,0.00147500288978049,98.7108572306252,0,92.6126126126126,292.529252925292,7875019.99937542,0.0853952958145056,62.4352027057442,341.95790037504,24.5109057142464,3.76180817833964,4.04372694324667,479.084971586461,5960837382.37046,24.8320821440387,27.5080583515432,739.7333232365,22.7847372966766,35.2166099826427,0.410210201116855,0.0381828016912395,12894.5932506791,582904.63168727,59035.4489360547,15228.2015050767,-25399.5512552619,-25416.290231993
3974,5.28411782407407,3,4.12,2,7171000.61265646,0.00069407785486362,98.6567504081682,0,353.513513513513,115.679567956796,7128086.70259465,0.00971298767106863,98.8587047001419,227.339187150435,299.828334018797,131.068126695861,6.71099811955465,686.721646666246,89161654.4843371,69.0122591634333,30.2329737439336,14732.5523285871,3.3609058318184,20.2539803279482,4.39341718290103,4.59496502602997,555.868325613963,857330.802179865,197.97304454362,3335.16746976353,63.8845692269104,597.3146155665
7871,4.17215163194444,7,9.1,2,6876366.78887153,0.00131618176090705,87.8409674863217,0,55.1351351351351,79.0999099909991,6902710.46517343,0.00440719667346146,98.929311949828,187.027291922039,68.7781102525303,337.667838681154,34.6905362666962,2443.63966247072,2184579716.24406,45.7231959054435,38.57923,170399,7.631733,-300.5056,-4.100167,-25.13688,4991.259,218043400,71.38478,-897009.8,294.9213,-48002.71
274,6.03127545138889,1,21,2,7061951.38990424,0.00286752887151806,98.2093950054981,0,94.0540540540541,179.94599459946,7067439.28375335,0.00266235008197801,81.0848404935486,140.966539680952,130.020340944098,142.021291688727,14.0337427019906,2245.85277122077,5045916341.44942,-80.8739451574655,48.6853015739652,56329.9296195401,3.61829147765729,674.218263363799,1.67235903141309,20.8660334967366,732.770071963552,63192167.2135618,954.362236846287,-58763.6943729932,260.117845549901,1017.00572217213
6834,3.49857490740741,6,9.1,2,6813266.7946557,0.000934728677616452,87.3079449201405,0,174.414414414414,251.629162916292,6802179.98433923,0.00213236015502498,97.3124380571129,169.378809539584,268.122582574167,204.90431945847,3.446433413037,774.945559378206,146272645.560702,65.9016606675636,61.37261,3189096,10.80526,-12685.52,-1.272844,56.33178,2260.132,109372600,132.0864,-484791.2,-29.54189,4109.151
12794,3.9388846412037,16,0.8,2,7181667.6705607,9.93224347830008e-05,98.4558366884742,0,243.603603603604,210.04500450045,7240552.86664193,0.0133551664643901,98.1707074304599,308.921361842951,32.1834195969201,53.5648519679423,3.6432142536538,425.073617153547,305953138.865624,80.7958325357632,59.8256002837066,3675.40191124901,9.17647785891769,-84.8822872756255,13.2561550870415,-10.7769479541752,314.71954101378,1246152.13018659,408.429221158697,9675.7147616078,108.265143468983,-3194.65318760316
113,3.75796424768519,1,21,2,7064411.67226828,0.00250868315081493,98.0905122411263,0,101.261261261261,190.747074707471,6990319.53768849,0.0132069886715437,98.3421388569176,359.394841229077,103.943095169462,187.958852231257,36.4130224891685,2724.40643994247,468963772810.807,-66.6212132050313,77.6944709891912,10514.6047159645,4.49996948076769,463.366498982838,0.537164298803691,5.1119369565399,42746.162119034,12977165.9413395,3128.23678841566,73991.7284178672,9605.0128519347,32737.4747413116
12723,3.37652390046296,2,12,2,7167999.67137666,0.00144353564844628,98.6038791617438,0,76.0360360360361,71.3231323132313,7231943.08893411,0.0100377750648115,98.8053985218832,191.08088614475,54.697691155829,337.962903936587,5.44641700332295,334.589718909592,24909287652.9782,32.2287677039849,5.55313913989182,3696.55798837925,5.76355394286452,-1.11039288746496,0.227865770830756,-0.367195021762323,9384.24605414618,118150167.922966,3554.80738724464,-601825.928125693,3525.42485606086,-10509.2653150289
11362,3.05748072916667,2,12,2,7172001.54936728,0.00146170602690153,98.6332331864126,0,81.8018018018018,293.573357335734,7137194.24814107,0.00440036001261262,98.5811341062942,175.249847195818,357.879048100282,166.747976136225,59.6622387215897,4509.13572539129,133061260707.269,15.196721045218,10.29642,9109.308,9.444594,-13.27067,-0.2493182,-30.14736,5291.782,2008356000,6081.074,-2234436,1377.6,476332.1
4155,2.78723103009259,2,12,2,7155608.79529495,0.000528107062753937,98.5713262607773,0,305.585585585586,152.403240324032,7161174.58038157,0.00476152620393684,99.0980490105392,277.441989922941,356.069262097236,86.5490773199456,13.0246486287068,1219.7132039951,23238235.1662796,78.3033530916158,15.5513,3820.045,2.136064,-42.62784,2.185038,-6.753388,132.0165,269762.5,37.25996,74.53412,-1.182144,-43.82386
6341,3.89259847222222,15,5.1,2,7090488.18774633,0.00270404725268952,91.9436664838301,0,76.3963963963964,158.271827182718,7040225.85325959,0.0119502402635013,73.8185414110324,333.144084483601,22.4228126316094,215.671578504917,2.82074983812519,740.597279228057,1238815161.46507,-54.6217471488128,2.698238,1676.847,4.662602,-20.81514,-0.3908864,0.8490101,4521.568,303347.5,11471.82,-200.0108,-6892.032,-7189.276
5044,3.99782545138889,2,12,2,7156375.44837924,0.00060762595816121,98.5784759924056,0,332.972972972973,130.909090909091,7171928.20339615,0.0112793786950745,74.2978315544282,136.641183219176,167.256933210886,278.437441134903,10.2515269207288,1072.74683872757,10205834015.0634,73.7256597396709,22.42596,18290.06,3.247964,-132.9691,3.400587,-8.82749199999999,9105.28,39433810,982.5134,-534117.6,-677.388,-1946.351
4444,4.86381407407407,15,5.1,2,7086870.34506915,0.000834207341715747,91.9550951205368,0,236.396396396396,192.043204320432,7098251.89819116,0.00350363004842828,98.3877285621668,16.869096722521,147.136363450133,282.819167074654,13.8485319871332,2198.62978466135,11299264217.0438,68.3553458137132,38.18929,6569.975,1.83522,14.76997,4.47224,1.536024,1492.918,34353400,8.898453,-202546.9,38.77386,-4256.366
12723,6.57959028935185,2,12,2,7167998.70505598,0.00144421208497943,98.6038799293568,0,76.0360360360361,71.3231323132313,7231931.72958462,0.0100342866598324,98.8063526658115,191.079401665672,54.6638330428242,337.996885440081,1.5548507130013,150.62277384247,24488289231.0788,32.2287676307638,7.3318492089415,35877.2465742468,8.50739590651338,-4.18304401919818,0.49689975624936,1.30339469562744,9504.160517,122320976.103052,3555.15775030335,-624132.279903177,3529.04268084799,-11117.8726901925
6406,6.73502295138889,3,4.12,2,7171500.90709662,0.0007230676195455,98.6349907474555,0,178.738738738739,249.072907290729,7155171.36492142,0.00427133465561108,66.4030097499804,243.494307903644,219.137996445484,233.394857614496,3.68916250996766,823.505421961507,1931240066.77897,66.2699471028422,52.289299670575,53086.0091441617,2.30626011826477,-36.7369599301524,5.77093262188676,5.56785940619331,979.129552857621,9179707.59565931,42.1311710333164,-48308.8755592744,126.618855696475,-521.989151424851
4876,3.51091658564815,1,21,2,7064110.94251455,0.00077634886271285,98.1704001615028,0,185.945945945946,243.528352835284,7046165.68532552,0.0043574130804888,74.0420633073887,294.328905294981,206.656796086241,227.899558933285,37.8372923977988,5035.3678127819,384089039179.324,67.9732977946996,1.270508,3498.897,1.949256,-10.48771,-0.01044347,2.6636,11416.83,59036050,3402.669,-328272.8,2455.83,7116.823
5044,4.20733959490741,2,12,2,7156375.63789041,0.000607604415808376,98.5784734842557,0,332.972972972973,130.909090909091,7171932.49587403,0.0112709678123638,74.2986409051651,136.641129780223,167.248574336034,278.445536043565,19.9523352453944,1179.23174143168,9819121409.01659,73.7256610357096,25.12291,4671.915,3.478387,-68.48664,4.056165,-6.443041,8986.832,38682970,982.4824,-524649.2,-677.7473,-1915.235
7602,6.10957175925926,2,12,2,7155395.19287368,0.000498738169686984,98.5187575074629,0,305.225225225225,150.27902790279,7203285.03347109,0.00703415343167473,99.676227220492,344.376744439498,120.843288709572,332.180491117435,3.05819387487059,621.180400527898,129158382370.888,79.8687453964812,65.4391129172093,33845.5237693701,3.10101478326556,142.883255527278,6.34893623242904,6.202149770333,15343.5295961675,8769576.19706595,10274.8309764195,29908.4801800371,12002.7407263147,39976.9061381307
5319,5.66708265046296,6,9.1,2,6804042.62252975,0.00101303845969035,87.2496457817724,0,24.1441441441441,94.1854185418542,6806291.95443466,0.00170479120757106,98.7962186203764,191.629820697055,144.855336827449,277.990573430945,20.4999114596306,6643.61066439026,2796901736.5222,61.5482556941955,13.4626049526748,2056440.32709647,5.78917536052714,-2504.26749161648,-0.0514562395608367,-161.395806141782,24225.7218192064,1797897183.14984,78.740660493171,-6584687.72883991,949.784147144574,-263870.371587174
10510,2.18707078703704,2,12,2,7169773.76963139,0.00148332801042065,98.511188752314,0,87.2072072072072,66.6786678667867,7178201.26246196,0.00674577986960852,73.9392048874544,176.146936128986,101.929569950493,285.00649407889,2.48473361420927,208.310609427364,663850099.428563,25.8052152322691,11.8012757065803,1251.54777442259,11.1306759816176,-14.7190168272295,0.942387285058341,-2.02981200487186,8497.03428639388,585633.348882651,121208.355827174,5420.54679361192,-20141.0096717443,-13591.9920038831
9969,3.79399824074074,1,21,2,7067272.61441269,0.0010743661788591,98.1525489543289,0,30.6306306306306,92.4212421242124,7066744.42989925,0.000444887561709086,81.1759018207241,25.6175348340566,228.88171283979,254.053732744527,21.7029660220167,4513.98783782145,3627037331.47502,56.0686031593798,18.7878850233726,10618.4344218245,15.0313919851334,-56.3663922257922,-5.07940230759998,2.31942700162667,476.098360923237,13758667.2007697,501.988036880236,-54074.4038415814,179.223004171964,-4233.35688465128
12723,2.83229925925926,2,12,2,7167999.48150664,0.00144371837939009,98.6038797926347,0,76.0360360360361,71.3231323132313,7231937.58126709,0.0100372803926271,98.8054343781105,191.080831711588,54.6975077532013,337.963081104732,5.37582021013796,327.700061031425,25685030688.0431,32.2287676438055,6.54926426196787,2837.7263531176,5.92144348211411,-30.5485960025394,0.34496347491792,-7.69524530121676,9416.35747732218,118469631.714406,3554.82574236139,-605769.237575937,3525.98418901867,-10579.5848640893
8664,6.86742069444445,15,5.1,2,7101222.07195086,0.000951477615505268,91.979405526899,0,108.468468468468,54.2574257425743,7090800.75384279,0.00245189767687333,74.1052959595929,175.535986090054,129.929567022072,248.043526735405,3.222069973681,283.839285512066,17059644875.7789,17.2634746658437,4.26992217947385,28884.3254690091,8.53477146915962,-50.3726388458542,-1.79141605427346,2.86325284106729,10394.27429246,138547126.738943,5909.31586531297,-488413.343405631,-425.162354068058,111761.859254954
7602,5.71034702546296,2,12,2,7155395.04784091,0.000499334588325084,98.5187656180415,0,317.477477477477,138.001800180018,7203238.68352308,0.00704141466499757,99.6695869816113,344.377349995273,119.929461126326,333.070724146499,3.40215587635015,669.008116542692,116287003565.859,79.8821857321868,73.3153330336151,29454.2102325244,4.07395033925936,67.9024632697339,8.65115182981283,10.4234672470615,15322.2784392185,7924810.70834595,10274.8333019234,34164.8521447298,12002.167150414,40084.4619448751
11089,4.11707533564815,6,9.1,2,6808988.8886728,0.00148684347261282,87.2392197172233,0,128.288288288288,278.739873987399,6811518.80592707,0.000730670926545935,51.4650998818244,304.559837228319,104.32144967202,324.66894965446,3.27715539601411,7450.35978325879,6065682091.05728,46.9568262098923,45.9733283012804,2114769.9432881,5.20082480252723,-9557.82827235031,-0.18806943549311,71.8243463126147,946.913799360993,61461465.775901,31.3333975524757,-224560.192815923,-36.8638409907335,17558.1138191206
